,playerID,name
1931,2231,Markel Bergara
1932,2235,Bruma
1933,2480,Jonathas
1934,2416,Carlos Vela
1935,2571,Sergio Canales
1936,2342,Gonzalo Castro
1937,2107,Pau López
1938,2586,Anaitz Arbilla
1939,2430,Álvaro González
1940,2584,Raíllo
1941,2110,Rubén Duarte
1942,2108,Javi López
1943,2113,Víctor Sánchez
1944,2118,Paco Montañés
1945,2121,Salva Sevilla
1946,2111,Víctor Álvarez
1947,2116,Felipe Caicedo
1948,2432,Burgui
1949,2114,José Cañas
1950,2120,Gerard Moreno
1951,2190,Vicente Guaita
1952,2194,Damián Suárez
1953,2192,Santiago Vergini
1954,2572,Alexis
1955,2191,Vigaray
1956,2195,Mehdi Lacen
1957,2205,Juan Rodríguez
1958,2197,Pedro León
1959,2199,Pablo Sarabia
1960,2471,Víctor Rodríguez
1961,2200,Álvaro Vázquez
1962,2203,Emiliano Buendía
1963,2196,Álvaro Medrán
1964,2618,Ian González
1965,2261,Jan Oblak
1966,2262,Juanfran
1967,2278,Giménez
1968,2264,Diego Godín
1969,2265,Filipe Luis
1970,2424,Óliver Torres
1971,2268,Gabi
1972,2273,Tiago
1973,2269,Koke
1974,2270,Antoine Griezmann
1975,2548,Jackson Martínez
1976,2400,Raúl García
1977,2275,Ángel Correa
1978,2271,Fernando Torres
1979,2351,Raúl Lizoain
1980,2364,David Simón
1981,2353,Pedro Bigas
1982,2588,Antolin Alcaraz
1983,2461,Aythami
1984,2355,Dani Castellano
1985,2356,Roque Mesa
1986,2429,Hernán
1987,2622,Javi Castellano
1988,2358,Jonathan Viera
1989,2365,Sergio Araujo
1990,2363,Vicente Gómez
1991,2361,Willian José
1992,2360,Momo
1993,2601,Toño
1994,2159,Tito
1995,2487,Zé Castro
1996,2163,Diego Llorente
1997,2161,Nacho
1998,2575,Patrick Ebert
1999,2488,Raúl Baena
2000,2162,Roberto Trashorras
2001,2168,Bebé
2002,2170,Miku
2003,2171,Manucho
2004,2602,Luis Fariña
2005,2558,Lass
2006,2385,Mat Ryan
2007,2379,João Cancelo
2008,2386,Rúben Vezo
2009,2377,Javi Fuego
2010,2387,Danilo
2011,2384,Santi Mina
2012,2382,Pablo Piatti
2013,2538,Zakaria Bakkali
2014,2381,Rodrigo
2015,2392,Gorka Iraizoz
2016,2452,De Marcos
2017,2498,Aymeric Laporte
2018,2404,Elustondo
2019,2396,Balenziaga
2020,2406,Mikel Rico
2021,2397,Beñat
2022,2405,Markel Susaeta
2023,2409,Eraso
2024,2499,Sabin
2025,2410,Aduriz
2026,2408,Gurpegi
2027,2491,Ibai Gómez
2028,2393,Eneko Bóveda
2029,2091,Javier Mascherano
2030,2093,Jordi Alba
2031,2096,Andrés Iniesta
2032,2094,Ivan Rakitic
2033,2095,Sergio Busquets
2034,2097,Lionel Messi
2035,2098,Luis Suárez
2036,2100,Rafinha
2037,2537,Sandro Ramírez
2038,2104,Sergi Roberto
2039,2208,Iván Cuéllar
2040,2209,Alberto Lora
2041,1716,Bernardo
2042,2211,Isma López
2043,2214,Carlos Carmona
2044,2213,Nacho Cases
2045,2212,Sergio Álvarez
2046,2216,Jony
2047,2218,Guerrero
2048,2217,Antonio Sanabria
2049,2220,Rachid
2050,2585,Juan Muñiz
2051,2219,Álex Menéndez
2052,2243,Keylor Navas
2053,2244,Danilo
2054,2245,Raphael Varane
2055,2246,Sergio Ramos
2056,2257,Marcelo
2057,2250,Luka Modric
2058,2369,Toni Kroos
2059,2255,Isco
2060,2251,Gareth Bale
2061,2371,Cristiano Ronaldo
2062,2256,Jesé
2063,2260,Daniel Carvajal
2064,2249,James Rodríguez
2065,2254,Mateo Kovacic
2066,2188,Rubén Martínez
2067,2175,Iván López
2068,2178,Juanfran
2069,2516,Ángel Trujillo
2070,2179,Simao Mate
2071,2187,Toño
2072,2390,Víctor Camarasa
2073,2391,José Mari
2074,2180,Verza
2075,2542,Nabil Ghilas
2076,2185,Deyverson
2077,2186,Morales
2078,2184,Casadesús
2079,2183,Rubén García
2080,2293,Rubén Blanco
2081,2281,Hugo Mallo
2082,2419,Cabral
2083,2600,Fontàs
2084,2280,Jonny
2085,2284,Daniel Wass
2086,2267,Augusto Fernández
2087,2286,Pablo Hernández
2088,2285,Fabián Orellana
2089,2290,Iago Aspas
2090,2553,Néstor
2091,2283,Planas
2092,2287,John Guidetti
2093,2141,Antonio Adán
2094,2560,Cristiano Piccini
2095,2143,Germán Pezzella
2096,2444,Bruno
2097,2448,Juan Vargas
2098,2142,Álvaro Cejudo
2099,2146,Xavi Torres
2100,2144,Alfred N'Diaye
2101,2149,Francisco Portillo
2102,2150,Rubén Castro
2103,2155,Jorge Molina
2104,2446,Dani Ceballos
2105,2604,Vincenzo Rennella
2106,2447,Fabián
2107,2310,Alphonse Areola
2108,2296,Mario
2109,2298,Víctor Ruiz
2110,2539,Jaume Costa
2111,2309,Nahuel
2112,2482,Tomás Pina
2113,2302,Bruno
2114,2303,Samu Castillejo
2115,2311,Roberto Soldado
2116,2304,Leo Baptistao
2117,2301,Manu Trigueros
2118,2306,Cédric Bakambu
2119,2300,Samu García
2120,2075,Andrés Fernández
2121,2509,Dimitri Foulquier
2122,2077,Jean-Sylvain Babin
2123,2563,Diego Mainz
2124,2420,Salva Ruiz
2125,2080,Rubén Pérez
2126,2422,Javi Márquez
2127,2089,Robert Ibáñez
2128,2079,Rubén Rochina
2129,2425,Piti
2130,2082,Youssef El-Arabi
2131,2088,Edgar Méndez
2132,2076,Miguel Lopes
2133,2124,Xabi Irureta
2134,2125,Ander Capa
2135,2126,Mauro Dos Santos
2136,2127,Iván Ramis
2137,2436,Antonio Luna
2138,2130,Dani García
2139,2133,Adrián
2140,2131,Keko
2141,2437,Gonzalo Escalante
2142,2134,Saúl Berjón
2143,2135,Sergi Enrich
2144,2591,Mikel Arruabarrena
2145,2128,David Juncà
2146,2307,Jonathan dos Santos
2147,2115,Hernán Pérez
2148,2228,Aritz Elustondo
2149,2232,Asier Illarramendi
2150,2099,Neymar
2151,2101,Jeremy Mathieu
2152,2332,Weligton
2153,2334,Miguel Torres
2154,2337,Recio
2155,2279,Sergio Álvarez
2156,2289,Nemanja Radoja
2157,2158,Quini
2158,2172,Juan Carlos
2159,2160,Antonio Amaya
2160,2370,Karim Benzema
2161,2248,Casemiro
2162,2151,Francisco Molinero
2163,2145,Petros
2164,2530,Didier Digard
2165,2138,Asier Riesgo
2166,2394,Etxeita
2167,2403,Íñigo Lekue
2168,2613,Aketxe
2169,2069,Daniel Carriço
2170,2443,Michael Krohn-Dehli
2171,2329,Jesús Gámez
2172,2272,Yannick Carrasco
2173,2266,Saúl Ñíguez
2174,2505,José Gayá
2175,2380,Paco Alcácer
2176,2378,Daniel Parejo
2177,2315,Alejandro Arribas
2178,2500,Luisinho
2179,2327,Jonathan Rodríguez
2180,2207,Emiliano Velázquez
2181,2198,Moi Gómez
2182,2450,Wanderson
2183,2573,Ángel Lafita
2184,2085,Lombán
2185,2083,Rene Krhin
2186,2554,Thievy
2187,2367,Javi Varas
2188,2552,Juan Emmanuel Culio
2189,2357,Nabil El Zhar
2190,2388,Zouhair Feddal
2191,2566,Roger
2192,2182,Jefferson Lerma
2193,2603,Marco Andreolli
2194,2063,Timothée Kolodziejczak
2195,2549,Gaël Kakuta
2196,2434,Michael Ciani
2197,2122,Joan Jordán
2198,2258,Pepe
2199,2253,Lucas Vázquez
2200,2222,Pablo Pérez
2201,2475,Jaume
2202,2374,Aymen Abdennour
2203,2376,Enzo Pérez
2204,2383,André Gomes
2205,2274,Luciano Vietto
2206,2090,Marc-André ter Stegen
2207,2445,Heiko Westermann
2208,2148,Joaquín
2209,2227,Mikel González
2210,2535,Imanol Agirretxe
2211,2084,Fran Rico
2212,2305,Adrián
2213,2308,Denis Suárez
2214,2395,San José
2215,2514,Roberto Lago
2216,2202,Stefan Scepovic
2217,2288,Theo Bongonda
2218,2362,Mubarak Wakaso
2219,2595,Adnane Tighadouini
2220,2562,Eddy
2221,2164,Pablo Hernández
2222,2166,Adrián Embarba
2223,2167,Javi Guerra
2224,2546,Juan Domínguez
2225,2472,Bernard Mensah
2226,2494,Denis Cheryshev
2227,2421,Doria
2228,2579,Nicolás López
2229,2240,Esteban Granero
2230,2241,Oier
2231,2119,Rober Correa
2232,2109,Enzo Roco
2233,2545,Fuentes
2234,2112,Papakouly Diop
2235,2117,Marco Asensio
2236,2072,Sergio Rico
2237,2282,Sergi Gómez
2238,2224,Alberto García
2239,2457,Roberto Canella
2240,2577,Kike Sola
2241,2454,Adriano
2242,2106,Munir
2243,2609,Gerard Gumbau
2244,2169,Razvan Rat
2245,2165,Jozabed
2246,2474,Aderlan Santos
2247,2263,Stefan Savic
2248,2375,Guilherme Siqueira
2249,2230,David Zurutuza
2250,2210,Jorge Meré
2251,2223,Carlos Castro
2252,2092,Gerard Piqué
2253,2137,Aleksandar Pantic
2254,2140,Borja Ekiza
2255,2299,Antonio Rukavina
2256,2593,Bojan Jokic
2257,2153,Rafael van der Vaart
2258,1012,Ricky van Wolfswinkel
2259,2564,Uche
2260,2428,Juan Carlos Valerón
2261,2247,Nacho
2262,2335,Pablo Fornals
2263,2426,Chechu Dorado
2264,2292,Dejan Drazic
2265,2152,Varela
2266,2317,Álex Bergantiños
2267,2433,Mamadou Sylla
2268,2612,Noblejas
2269,2399,Iñaki Williams
2270,2398,Iturraspe
2271,2321,Jonás Gutiérrez
2272,2352,David García
2273,2521,Alfonso
2274,2518,Marcos Llorente
2275,2504,Douglas
2276,2336,Ignacio Camacho
2277,2366,Javier Garrido
2278,2463,Nauzet Alemán
2279,2606,Fábio Espinho
2280,2229,Yuri
2281,2234,Mikel Oyarzabal
2282,2359,Tana
2283,2297,Daniele Bonera
2284,2605,Mendi
2285,2259,Kiko Casilla
2286,2189,Pedro López
2287,2177,David Navarro
2288,2181,Jordi Xumetra
2289,2565,Lévy Madinda
2290,2465,Lillo
2291,2431,Abraham
2292,2599,Hugo Fraile
2293,2512,Carlos Martínez
2294,2464,Iñigo Barrenetxea
2295,2608,Hachim Mastour
2296,2578,Javi Ontiveros
2297,2402,Borja Viguera
2298,2156,Dani Giménez
2299,2193,Cala
2300,2201,Yoda
2301,2582,Jordi Figueras
2302,2237,Héctor
2303,2328,Thomas Partey
2304,2341,Roque Santa Cruz
2305,2294,Señé
2306,2497,Dani Ndi
2307,2483,Adrián Marín
2308,2064,Sergio Escudero
2309,2477,Tropi
2310,2154,Álvaro Vadillo
2311,2506,Alende
2312,2529,Borja Fernández
2313,2495,Mateo Musacchio
2314,2157,Yoel
2315,2438,Egor Filipenko
2316,2583,Miguel Cardoso
2317,2291,Pape Cheikh
2318,2173,Joni Montiel
2319,2401,Muniain
2320,2174,Diego Mariño
2321,2550,Nikos Karámpelas
2322,2576,Zhang Chengdong
2323,2559,Guitián
2324,2459,Álex Barrera
2325,2569,Fran Villalba
2326,2481,Foued Kadir
2327,2103,Aleix Vidal
2328,2102,Arda Turan
2329,2389,Mauricio Cuero
2330,2407,Iago Herrerín
2331,2544,David Goldar
2332,2502,Claudio Beauvue
2333,2132,Jota
2334,2531,Wilfried Zahibo
2335,2087,David Barral
2336,2455,Ognjen Vranjes
2337,2368,Montoro
2338,2435,Óscar Duarte
2339,2312,Manu
2340,2344,Christian Atsu
2341,2276,Lucas Hernández
2342,2129,Josip Radosevic
2343,2147,Charly Musonda
2344,2078,Ricardo Costa
2345,2349,Ikechukwu Uche
2346,2373,Diego Alves
2347,2081,Isaac Cuenca
2348,2067,Juan Muñoz
2349,2515,Nili Perdomo
2350,2423,Matías Kranevitter
2351,2139,Ion Ansotegi
2352,2541,Imanol Corral
2353,2221,Igor Lichnovsky
2354,2176,Carl Medjani
2355,2354,Mauricio Lemos
2356,2508,Leandro Damião
2357,2347,Federico Ricca
2358,2507,Capilla
2359,2206,Álvaro Pereira
2360,2324,Stipe Pletikosa
2361,2325,Manuel Pablo
2362,2462,Ángel
2363,2330,Guillermo Ochoa
2364,2489,Aras Özbiliz
2365,2492,Sergi Samper
2366,2326,Rober
2367,2086,Jesús Fernández
2368,2460,Sergio Asenjo
2369,2522,Henok Goitom
2370,2527,Nacho Monsalve
2371,2066,Curro
2372,2496,Rodri
2373,2451,Miguel Ángel
2374,2238,Jon Bautista
2375,2485,Ander Gayoso
2376,2469,Matos
2377,2470,Cotán
2378,2062,Nico Pareja
2379,2295,Mariano Barbosa
2380,2071,Diego González
2381,2070,Carlos Fernández
2382,2476,Sito
2383,2417,Igor Zubeldia
2384,2411,David Carmona
2385,3279,Bakary Koné
2386,5100,Nauzet
2387,5097,Javier Flaño
2388,5090,David García
2389,5205,Miguel Flaño
2390,5141,Unai García
2391,5094,Fausto
2392,5096,De las Cuevas
2393,5128,Oier
2394,5129,Kenan Kodro
2395,5088,Buñuel
2396,5099,Jaime Romero
2397,5130,Fran Mérida
2398,5084,Bruno Gama
2399,4068,Florin Andone
2400,5076,Cristian Rivera
2401,5074,Kike García
2402,5075,Rubén Peña
2403,3567,Samuel Umtiti
2404,3237,Aissa Mandi
2405,5036,Riza Durmisi
2406,5170,Felipe Gutiérrez
2407,3346,Jonas Martin
2408,3544,Jeremie Boga
2409,5180,Jon Toral
2410,2057,Ezequiel Ponce
2411,4163,Luis Martins
2412,5167,Mario González
2413,5113,Santos Borré
2414,5051,Gabriel Mercado
2415,3210,Wissam Ben Yedder
2416,5087,Roberto Jiménez
2417,5078,Fernando Amorebieta
2418,5158,Akram Afif
2419,5077,Mikel Vesga
2420,5135,David Concha
2421,5071,Nicolás Gaitán
2422,5042,Fernando Pacheco
2423,5043,Kiko Femenía
2424,5114,Raúl García
2425,5048,Daniel Torres
2426,5045,Manu García
2427,4162,Gaizka Toquero
2428,5044,Víctor Laguardia
2429,5115,Christian Santos
2430,5116,Pione Sisto
2431,5203,Jon Serantes
2432,5117,Víctor Díaz
2433,5119,Martín Mantovani
2434,4107,Unai Bustinza
2435,5065,Diego Rico
2436,4091,Unai López
2437,5066,David Timor
2438,5118,Alberto
2439,5067,Gabriel Pires
2440,4037,Pablo Insúa
2441,4226,Darwin Machís
2442,2589,Rafa Mir
2443,4042,Míchel Macedo
2444,5080,Emre Colak
2445,5188,Borja Valle
2446,5086,Marc Roca
2447,5169,Youssef En-Nesyri
2448,5101,Carlos Clerc
2449,5095,Sergio León
2450,5073,Florian Lejeune
2451,4536,Nani
2452,5110,Mariano
2453,5068,Alexander Szymanowski
2454,5192,Tyronne
2455,2547,Theo Hernández
2456,5202,Cristian Espinoza
2457,5210,Aitor Cantalapiedra
2458,5171,Tano
2459,5093,Roberto Torres
2460,5111,Ganso
2461,5055,Mateo García
2462,5057,Jasper Cillessen
2463,5181,Omar Ramos
2464,5166,Koné
2465,3056,Ezequiel Garay
2466,5037,Darko Brasanac
2467,5038,Álex Alegría
2468,5186,Roman Zozulia
2469,980,Franck Tabanou
2470,5108,Omer Atzili
2471,5154,Mehdi Carcela-González
2472,4119,Alberto Bueno
2473,5083,Marlos Moreno
2474,5061,Kepa
2475,5105,Victorien Angban
2476,5204,Lluis Sastre
2477,5121,Markel Areitio
2478,3301,Salvatore Sirigu
2479,5143,Mario Fernández
2480,5160,Imanol García
2481,5062,Yeray Álvarez
2482,5060,Aleksandar Katai
2483,5120,Nano
2484,5039,Ryan Donk
2485,5126,José Ángel
2486,4130,Raúl Navas
2487,5054,Hélder Lopes
2488,5176,Ryan Babel
2489,5069,Luciano Neves
2490,5091,Alex Berenguer
2491,5098,Olavide
2492,5034,Rafa Navarro
2493,5063,Saborit
2494,5191,Álvaro Fernández
2495,5040,Álex Martínez
2496,2581,Asdrúbal
2497,5133,Aarón Martín
2498,5047,Rubén Sobrino
2499,5146,Mikel Villanueva
2500,5196,Otegui
2501,5207,Javi Álamo
2502,5152,Juan Rodríguez
2503,5145,Michael Santos
2504,3353,Vincent Enyeama
2505,3363,Benjamin Pavard
2506,3358,Ibrahim Amadou
2507,3355,Renato Civelli
2508,3357,Djibril Sidibe
2509,3563,Florent Balmont
2510,3359,Rio Mavuba
2511,3354,Sébastien Corchia
2512,3361,Éric Bautheac
2513,3360,Mounir Obbadi
2514,3368,Junior Tallo
2515,3791,Ryan Mendes
2516,3286,Kevin Trapp
2517,3600,Serge Aurier
2518,3288,Thiago Silva
2519,3289,Maxwell
2520,3296,Blaise Matuidi
2521,3552,Marco Verratti
2522,3291,Adrien Rabiot
2523,3293,Lucas Moura
2524,3294,Edinson Cavani
2525,3295,Javier Pastore
2526,3299,Jean-Kevin Augustin
2527,3292,Thiago Motta
2528,3318,Jean-Louis Leca
2529,3319,Francois Modesto
2530,3322,Alexander Djiku
2531,3321,Sébastien Squillaci
2532,3546,Julian Palmieri
2533,3326,Sadio Diallo
2534,3325,Yannick Cahuzac
2535,3333,Francois Kamano
2536,3327,Brandão
2537,3328,Floyd Ayité
2538,3659,Christopher Maboulou
2539,3334,Lassana Coulibaly
2540,3329,Gaël Danic
2541,3218,Benoit Costil
2542,3592,Steven Moreira
2543,3221,Pedro Mendes
2544,3220,Sylvain Armand
2545,3626,Mexer
2546,3227,Ludovic Baal
2547,3641,Yacouba Sylla
2548,3224,Gelson Fernandes
2549,3225,Pedro Henrique
2550,3228,Giovanni Sio
2551,3411,Ermir Lenjani
2552,3231,Kamil Grosicki
2553,3605,Brice Dja Djédjé
2554,3388,Karim Rekik
2555,3649,Stephane Sparagna
2556,3389,Benjamin Mendy
2557,3391,Jacques-Alaixys Romao
2558,3394,Romain Alessandrini
2559,3559,Abdel Barrada
2560,3393,Bouna Sarr
2561,3520,Rémy Vercoutre
2562,3521,Dennis Appiah
2563,3542,Damien Da Silva
2564,3524,Alaeddine Yahia
2565,3622,Emmanuel Imorou
2566,3522,Jordan Adeoti
2567,3564,Lenny Nangis
2568,3668,Jonathan Delaplace
2569,3527,Julien Féret
2570,3525,Vincent Bessat
2571,3530,Andy Delort
2572,3537,Jordan N'Kololo
2573,3532,Herve Bazile
2574,3543,Nicolas Seube
2575,3703,Geoffrey Jourdren
2576,3340,Bryan Dabo
2577,3351,Mathieu Deplagne
2578,3349,Ramy Bensebaini
2579,3338,Daniel Congré
2580,3606,Joris Marveaux
2581,3741,Paul Lasne
2582,3343,Ryad Boudebouz
2583,3590,Souleymane Camara
2584,3800,Steve Mounie
2585,3630,Mamadou N'Diaye
2586,3342,Kévin Berigaud
2587,3744,Ludovic Butelle
2588,3486,Vincent Manceau
2589,3487,Ismael Traoré
2590,3488,Romain Thomas
2591,3489,Yoann Andreu
2592,3491,Romain Saiss
2593,3492,Cheikh Ndoye
2594,3494,Billy Ketkeophomphone
2595,3490,Thomas Mangani
2596,3745,Abdoul Camara
2597,3493,Gilles Sunu
2598,3495,Pierrick Capelle
2599,3398,Rémy Riou
2600,3412,Léo Dubois
2601,3550,Koffi Djidji
2602,3740,Lucas Deaux
2603,3804,Olivier Veigneau
2604,3549,Adrien Thomasson
2605,3415,Birama Touré
2606,3673,Valentin Rongier
2607,3407,Adryan
2608,3406,Emiliano Sala
2609,3410,Yacine Bammou
2610,3408,Kolbeinn Sigthorsson
2611,3405,Alejandro Bedoya
2612,3409,Johan Audel
2613,3472,Lars Jacobsen
2614,3618,Jérémy Sorbon
2615,3470,Christophe Kerbrat
2616,3654,Dorian Lévêque
2617,3702,Nill de Pauw
2618,3628,Lionel Mathis
2619,3474,Younousse Sankhare
2620,3476,Thibault Giresse
2621,3574,Nicolas Benezet
2622,3473,Yannis Salibur
2623,3575,Moustapha Diallo
2624,3478,Sloan Privat
2625,3704,Mana Dembele
2626,3805,Simon Pouplin
2627,3305,Paul Baysse
2628,3308,Mathieu Bodmer
2629,3304,Maxime Le Marchand
2630,3645,Olivier Boscagli
2631,3307,Vincent Koziello
2632,3312,Jean Michael Seri
2633,3638,Hatem Ben Arfa
2634,3309,Valère Germain
2635,3310,Alassane Pléa
2636,3722,Kevin Gomis
2637,3313,Mouez Hassen
2638,3585,Said Benrahma
2639,3416,Danijel Subasic
2640,3420,Fabinho
2641,3417,Andrea Raggi
2642,3418,Ricardo Carvalho
2643,3298,Layvin Kurzawa
2644,1134,Mario Pasalic
2645,3421,Jérémy Toulalan
2646,3634,Nabil Dirar
2647,3422,João Moutinho
2648,3683,Ivan Cavaleiro
2649,3635,Bernardo Silva
2650,3424,Guido Carrillo
2651,3251,Paul Bernardoni
2652,3469,Jonathan Pereira
2653,3610,Mory Kone
2654,3609,Matthieu Saunier
2655,3434,Lossemy Karaboue
2656,3439,Jessy Pi
2657,3611,Thomas Ayasse
2658,3441,Fabien Camus
2659,3583,Benjamin Nivet
2660,3446,Yoann Court
2661,3445,Corentin Jean
2662,3456,Jimmy Cabot
2663,3442,Chaouki Ben Saada
2664,3612,Henri Bienvenu
2665,3382,Jules Goda
2666,3370,Issiaga Sylla
2667,3373,Pablo Martinez
2668,3540,Alexandre Coeff
2669,3375,Damjan Djokovic
2670,3376,David Ducourtioux
2671,3613,Amos Youga
2672,3374,Jerome Le Moigne
2673,3377,Mohamed Larbi
2674,3614,Grégory Pujol
2675,3379,John Tshibumbu
2676,3383,Kévin Mayi
2677,3380,Khalid Boutaib
2678,3217,Mauro Goicoechea
2679,3204,Uros Spajic
2680,3539,Jean-Armel Kana-Biyik
2681,3646,William Matheus
2682,3538,Tongo Doumbia
2683,3209,Jean-Daniel Akpa-Akpro
2684,3215,Étienne Didot
2685,3213,Adrien Regattin
2686,3211,Martin Braithwaite
2687,3207,Alexis Blin
2688,3208,Óscar Trejo
2689,3503,Stéphane Ruffier
2690,3504,Kévin Théophile-Catherine
2691,3689,Loic Perrin
2692,3505,Florentin Pogba
2693,3759,Francois Clerc
2694,3508,Jérémy Clément
2695,3509,Fabien Lemoine
2696,3516,Benoit Assou-Ekotto
2697,3513,Kévin Monnet-Paquet
2698,3749,Jonathan Bamba
2699,3561,Romain Hamouma
2700,3623,Ismael Diomande
2701,3512,Nolan Roux
2702,2998,Yohan Mollo
2703,3727,Cédric Carrasso
2704,3253,Frederic Guilbert
2705,3670,Nicolas Pallois
2706,3809,Grégory Sertic
2707,3576,Maxime Poundje
2708,3252,Andre Biyogo Poko
2709,3258,Clément Chantôme
2710,3263,Thomas Touré
2711,3577,Cheick Diabaté
2712,3731,Nicolas Maurice-Belay
2713,3261,Diego Rolan
2714,3257,Cédric Yambéré
2715,3250,Kossi Agassa
2716,3239,Hamari Traore
2717,3666,Anthony Weber
2718,3555,Franck Signorino
2719,3240,Antoine Devaux
2720,3642,Alexis Peuget
2721,3664,Frédéric Bulot
2722,3556,Prince Oniangué
2723,3244,Nicolas de Preville
2724,3245,David Ngog
2725,3243,Gaëtan Charbonnier
2726,3682,Jordan Siebatcheu
2727,3663,Grejohn Kyei
2728,3269,Anthony Lopes
2729,3270,Rafael
2730,3273,Henri Bedimo
2731,3603,Corentin Tolisso
2732,3569,Steed Malbranque
2733,3275,Jordan Ferri
2734,3667,Nabil Fekir
2735,3277,Alexandre Lacazette
2736,3282,Arnold Mvuemba
2737,3271,Jérémy Morel
2738,3276,Rachid Ghezzal
2739,3451,Benjamin Lecomte
2740,3607,Lamine Gassama
2741,3457,Francois Bellugou
2742,3677,Wesley Lautoa
2743,3464,Vincent Le Goff
2744,3324,Mehdi Mostefa
2745,3458,Walid Mesloub
2746,3570,Benjamin Moukandjo
2747,3460,Benjamin Jeannot
2748,3465,Alain Traoré
2749,3463,Romain Philippoteaux
2750,3459,Maxime Barthelme
2751,3724,Baptiste Guillaume
2752,3739,Soualiho Meité
2753,3356,Adama Soumaoro
2754,3506,Moustapha Bayal Sall
2755,3514,Benjamin Corgnet
2756,3507,Vincent Pajot
2757,3631,Jerome Prior
2758,3255,Diego Contento
2759,3712,Isaac Thelin
2760,3502,Denis Petric
2761,3582,Chris Mavinga
2762,3438,Stéphane Darbion
2763,3447,Thiago Xavier
2764,3311,Mahamane Traoré
2765,3757,Jonathan Correia
2766,3778,Albert Rafetraniaina
2767,3515,Valentin Eysseric
2768,3223,Benjamin André
2769,3233,Mehdi Zeffane
2770,3799,Wesley Said
2771,3337,Hilton
2772,3352,Djamel Bakar
2773,3698,Ferebory Dore
2774,3586,Jean-Pierre Nsamé
2775,3401,Oswaldo Vizcarrondo
2776,3652,Enock Kwateng
2777,3534,Chaker Alhadhur
2778,3686,Pavle Ninkov
2779,3205,François Moubandje
2780,3206,Yann Bodiger
2781,3688,Mamadou Samassa
2782,3471,Benjamin Angoua
2783,3477,Jimmy Briand
2784,3274,Maxime Gonalons
2785,3186,Mathieu Valbuena
2786,3278,Maxwel Cornet
2787,3248,Omenuke Mfulu
2788,3387,Nicolas N'Koulou
2789,3461,Majeed Waris
2790,3466,Marvin Gakpa
2791,3608,Moryke Fofana
2792,3320,Mathieu Peybernes
2793,3323,Florian Marange
2794,3687,Yassine Jebbour
2795,3332,Thomas Vincensini
2796,3643,Ezequiel Lavezzi
2797,3369,Clément Maury
2798,3371,Roderic Filippi
2799,3378,Jacques Zoua
2800,3350,Jonathan Ligali
2801,3339,Jérôme Roussillon
2802,3272,Mapou Yanga-Mbiwa
2803,3222,Cheikh M'Bengue
2804,3404,Rémi Gomis
2805,3241,Jaba Kankava
2806,3595,Johny Placide
2807,3580,Alexandre Mendy
2808,3523,Syam Ben Youssef
2809,3651,Jeff Louis
2810,3214,Steeve Yago
2811,3431,Almamy Touré
2812,3695,Adama Traoré
2813,3429,Tiemoué Bakayoko
2814,3427,Fares Bahlouli
2815,3432,Lacina Traoré
2816,3425,Thomas Lemar
2817,3547,Jesper Hansen
2818,3482,Maxime Baca
2819,3771,Julien Begue
2820,3501,Goran Karanoviç
2821,3565,Marko Basa
2822,3720,Milan Gajic
2823,3766,Kevin Soni
2824,3260,Enzo Crivelli
2825,3266,Jussiê
2826,3467,Florent Chaigneau
2827,3690,Pierre-Yves Polomat
2828,3621,Neal Maupay
2829,3562,Jonathan Brison
2830,3557,Lass Diarra
2831,3390,Rémy Cabella
2832,3449,Quentin Othon
2833,3444,Brayan Perea
2834,3481,Reynald Lemaître
2835,3479,Marcus Coco
2836,3566,Christophe Jallet
2837,3526,Ronny Rodelin
2838,3372,Kader Mangane
2839,3754,Issiar Dia
2840,3336,William Remy
2841,3770,Quentin Cornette
2842,3587,Guy N'Gosso
2843,3639,Paulin Puel
2844,3644,Wallyson Mallmann
2845,3238,Antoine Conte
2846,3596,Atila Turan
2847,3781,Denis Bouanga
2848,3571,Rafidine Abdullah
2849,3230,Paul-Georges Ntep
2850,3202,Somália
2851,3419,Elderson Echiéjilé
2852,3297,Marquinhos
2853,3553,Ángel Di María
2854,3265,Pablo
2855,3268,Abdou Traoré
2856,3640,Aldo Kalulu
2857,3366,Yassine Benzia
2858,3602,Stoppila Sunzu
2859,3345,Mustapha Yatabaré
2860,3691,Robert Beric
2861,3629,Yann Jouffre
2862,3588,Olivier Auriac
2863,3435,Dusan Veskovac
2864,3528,Jordan Leborgne
2865,3303,Ricardo Pereira
2866,3789,Mickael Le Bihan
2867,3653,Jeremie Bréchet
2868,3633,Fábio Coentrão
2869,3414,Maxime Dupé
2870,3400,Lorik Cana
2871,3399,Youssouf Sabaly
2872,3545,Abdoulaye Diallo
2873,3219,Romain Danze
2874,3392,Lucas Silva
2875,3396,Paolo De Ceglie
2876,3331,Axel Ngando
2877,3737,Mike Maignan
2878,3242,Diego
2879,3287,Gregory Van der Wiel
2880,3717,Slimane Sissoko
2881,3589,Mathias Serin
2882,3436,Anele Ngcongca
2883,3597,Gilles Cioni
2884,3548,Florian Raspentino
2885,3362,Rony Lopes
2886,3747,Boschilia
2887,3454,Zargo Toure
2888,3632,Kevin Malcuit
2889,3413,Jules Iloki
2890,6434,Franck Zambo
2891,3496,Arnold Bouka Moutou
2892,3500,Charles Diers
2893,3249,Mohamed Fofana
2894,3247,Odaïr Fortes
